//Date Created 2022-12-09 13:08:18.835143
"//Units: sec, m/s/s"
Action,cutting
SampleRate,100.0
Frames#,Time,AccX,AccY,AccZ
86,0.8519587516784668,-3.633448,8.771464,2.89432
87,0.8612241744995117,-3.370328,8.77864,3.066544
88,0.8711233139038086,-3.183752,8.759504,3.245944
89,0.8817579746246338,-3.080896,8.728408,3.257904
90,0.8910501003265381,-3.248336,8.788208,3.344016
91,0.901200532913208,-3.394248,8.675784,3.401424
92,0.9117996692657471,-3.42056,8.771464,3.822416
93,0.9212703704833984,-3.188536,8.9102,3.437304
94,0.9312565326690674,-2.844088,8.529872,1.552408
95,0.9417846202850342,-3.028272,8.092136,0.913744
96,0.9512369632720947,-3.250728,8.400704,1.825096
97,0.9612462520599365,-3.628664,9.522552,3.272256
98,0.9717977046966553,-3.944408,10.376496,4.291248
99,0.9812285900115967,-4.047264,10.223408,4.128592
100,0.9913337230682373,-3.796104,9.417304,3.51624
101,1.0017521381378174,-3.291392,8.59924,3.078504
102,1.0116169452667236,-2.707744,7.984496,2.688608
103,1.0216498374938965,-2.540304,7.711808,2.815384
104,1.0317137241363525,-2.72688,7.745296,2.77472
105,1.0415773391723633,-3.147872,8.04908,2.616848
106,1.0515053272247314,-3.56408,8.446152,2.49964
107,1.0617640018463135,-3.89896,8.663824,2.41592
108,1.071230173110962,-4.145336,8.537048,2.561832
109,1.0812361240386963,-4.46108,8.223696,2.755584
110,1.0917835235595703,-4.798352,8.068216,2.662296
111,1.1010186672210693,-4.941872,7.934264,2.585752
112,1.1115615367889404,-4.681144,7.900776,2.796248
113,1.1217215061187744,-4.468256,8.099312,3.076112
114,1.1314761638641357,-4.107064,8.154328,3.310528
115,1.1415369510650635,-3.762616,8.194992,3.298568
116,1.1517202854156494,-3.678896,7.996456,3.171792
117,1.1615314483642578,-3.841552,7.8338,3.458832
118,1.1715576648712158,-3.776968,7.924696,3.963544
119,1.1817936897277832,-3.73152,8.116056,4.025736
120,1.1915497779846191,-3.549728,8.26436,3.078504
121,1.2012252807617188,-3.410992,8.482032,1.825096
122,1.211766242980957,-3.030664,8.87432,1.645696
123,1.221489429473877,-1.987752,9.28096,1.741376
124,1.231236219406128,-0.796536,9.670856,1.9136
125,1.24190354347229,-0.066976,9.867,1.959048
126,1.2513048648834229,0.172224,9.89092,1.77008
127,1.2612543106079102,-0.528632,9.355112,1.990144
128,1.27174973487854,-1.727024,8.747544,2.315456
